stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
1202,2218,London Pkwy and Lakeshore Pkwy,,33.438560000000003,-86.863249999999994,,
1203,2219,UNITED CEREBRAL PALSY,,33.43197,-86.874219999999994,,
1204,2220,Wenonah Oxmoor Rd Near Precision Grindin,,33.435290000000002,-86.87115,,
1205,2221,Wenonah Oxmoor Rd and Ostlin Dr,,33.435450000000003,-86.867239999999995,,
1206,2222,Wenonah Oxmoor Rd and Webb Circle,,33.433860000000003,-86.862629999999996,,
1207,2223,Wenonah Oxmoor Rd and Goss St,,33.431600000000003,-86.859650000000002,,
1208,2224,Wenonah Oxmoor Rd and Cammack Rd,,33.430329999999998,-86.857860000000002,,
1209,2225,Wenonah Oxmoor Rd and Oxmoor Pl,,33.431260000000002,-86.852890000000002,,
1210,2226,Wenonah Oxmoor Rd and Tom Martin Dr,,33.433050000000001,-86.849410000000006,,
1211,2227,Tom Martin Dr and Media Service Bldg,,33.431330000000003,-86.849999999999994,,
1212,2228,INTERNAL REVENUE SERVICE,,33.432639999999999,-86.848780000000005,,
1213,2229,Tom Martin Dr Near 757 Address,,33.435339999999997,-86.850489999999994,,
1214,2230,Tom Martin Dr and Lakeshore Pkwy,,33.437190000000001,-86.852530000000002,,
1215,2231,Lakeshore Pkwy and West Oxmoor Rd (IB),,33.439349999999997,-86.842489999999998,,
1216,2232,John Carroll Dr and Lakeshore Pkwy,,33.442959999999999,-86.830299999999994,,
1217,2233,Lakeshore Pkwy and Wildwood Cir,,33.445349999999998,-86.826759999999993,,
1218,2234,INDUSTRIAL LANE BOOKS A MILLION,,33.448779999999999,-86.855230000000006,,
1235,2251,28TH AVE & 18TH ST,,33.481490000000001,-86.791679999999999,,
1236,2252,19th St N and 14th Ave N,,33.529389999999999,-86.817660000000004,,
1237,2253,19th St N and 14th Ct N,,33.529769999999999,-86.81832,,
1238,2254,14th Ct N and 18th St N,,33.529139999999998,-86.819810000000004,,
1239,2255,18th Ave N Midblock 16th St and 15th St,,33.529640000000001,-86.8202,,
1240,2256,16th St N and 16th Ct,,33.531869999999998,-86.821920000000006,,
1241,2258,FINLEY BYPASS & 16TH STREET,,33.539259999999999,-86.828770000000006,,
1242,2259,16th St N and 25th Ave N,,33.541780000000003,-86.82987,,
1243,2260,16th St N and 26th Ave N,,33.543080000000003,-86.830420000000004,,
1244,2261,16th St N and 29th Ave N,,33.546399999999998,-86.831829999999997,,
1245,2262,16th St N and 30th Ave N,,33.547350000000002,-86.832239999999999,,
1246,2263,16th St N and 33rd St N,,33.550420000000003,-86.833539999999999,,
1247,2264,4th St W and 34th Ave W,,33.549430000000001,-86.843100000000007,,
1248,2265,4th St W and 36th Terrace,,33.552750000000003,-86.841800000000006,,
1249,2266,4th St W and 37th Court W,,33.554600000000001,-86.841480000000004,,
1250,2267,4th St W and 38th St,,33.55603,-86.840850000000003,,
1251,2268,38th Ave W and 2nd St W,,33.55603,-86.839349999999996,,
1252,2269,38th Ave W and 1st Pl W,,33.555999999999997,-86.838480000000004,,
1253,2270,1st St W and 39th Ave W,,33.55809,-86.837260000000001,,
1254,2271,40th Ave and Center St,,33.558729999999997,-86.835179999999994,,
1255,2272,Daniel Payne Hwy and Church St,,33.561349999999997,-86.831050000000005,,
1256,2273,Daniel Payne Dr and 24th St N,,33.562350000000002,-86.823679999999996,,
1257,2274,24th St N and 39th Ct N,,33.561129999999999,-86.823160000000001,,
1258,2275,24th St N and 39th Ave N,,33.55883,-86.82347,,
1259,2276,24th St N and 36th Ave N,,33.557000000000002,-86.823599999999999,,
1260,2277,24th St N and 35th Ave N,,33.555990000000001,-86.823049999999995,,
1261,2278,24th St N and 33rd Ave N,,33.554020000000001,-86.822220000000002,,
1262,2279,24th St N and 32nd Ave N,,33.552999999999997,-86.821809999999999,,
1263,2280,24th St N and 31st Ave N,,33.551960000000001,-86.821380000000005,,
1264,2281,30th Ave N and 25th St N,,33.551070000000003,-86.82011,,
1265,2282,27th St N and 34th Ave N,,33.556089999999998,-86.818049999999999,,
1266,2283,27th St N and 35th Ave N,,33.557009999999998,-86.818460000000002,,
1267,2284,35th Ave N and 28th St N,,33.557479999999998,-86.817220000000006,,
1268,2285,35th Ave N and 28th Pl N,,33.557810000000003,-86.815979999999996,,
1269,2286,29th St N and 40th Ave N,,33.562899999999999,-86.811449999999994,,
1270,2287,29th St N and 41st Ave N,,33.564419999999998,-86.811430000000001,,
1271,2288,42nd Ave N and 29th Pl N,,33.566270000000003,-86.810400000000001,,
1272,2289,42nd Ave and 30th St N,,33.566560000000003,-86.809370000000001,,
1280,2297,29th St N and 40th Ave N,,33.563099999999999,-86.811539999999994,,
1281,2298,35th Ave N and 28th St N,,33.557670000000002,-86.817059999999998,,
1282,2299,27th St N and 34th Ave N,,33.556220000000003,-86.818299999999994,,
1283,2300,27th St N and 32nd Ave N,,33.554319999999997,-86.81747,,
1284,2301,30th Ave N and 24th St N,,33.551009999999998,-86.820769999999996,,
1285,2302,24th St N and 32nd St N,,33.552750000000003,-86.821600000000004,,
1286,2303,24th St N and 34th Ave N,,33.554810000000003,-86.822450000000003,,
1287,2304,24th St N and 35th St N,,33.55574,-86.822810000000004,,
1288,2305,24th St and 39th Ave N,,33.559080000000002,-86.823250000000002,,
1289,2306,24th St N and 39th Court N (IB),,33.561010000000003,-86.823009999999996,,
1290,2307,Daniel Payne Ct and Trax Dr,,33.561610000000002,-86.830259999999996,,
1291,2308,40th Ave W and Center St,,33.55894,-86.835139999999996,,
1292,2309,1st St W and 39th Ave,,33.557969999999997,-86.837440000000001,,
1293,2310,1st St W and 38th Ave,,33.556220000000003,-86.837590000000006,,
1294,2311,38th Ave W and 2nd St W (IB),,33.556109999999997,-86.839200000000005,,
1295,2312,38th Ave W and 4th St W,,33.556139999999999,-86.840710000000001,,
1296,2313,4th St W and 37th Ct W,,33.554839999999999,-86.84151,,
1297,2314,4th St W and 3rd St W,,33.55189,-86.842449999999999,,
1298,2315,4th St W and 35th Ave W,,33.550310000000003,-86.8429,,
1299,2316,4th St and 34th Ave W,,33.54954,-86.843190000000007,,
1300,2317,33rd Ave N and 16th St N,,33.550400000000003,-86.833669999999998,,
1301,2318,16th St N and 30th Ave N,,33.547600000000003,-86.832499999999996,,
1302,2319,16th St N and 27th Ave N,,33.544460000000001,-86.831199999999995,,
1303,2320,16th St N and 26th Ave N,,33.542999999999999,-86.830569999999994,,
1304,2321,16th St N and 24th Ave N,,33.54054,-86.829520000000002,,
1305,2322,16th St and Finley Blvd,,33.538510000000002,-86.828680000000006,,
1306,2323,16th St N and 19th Ave N,,33.53396,-86.826660000000004,,
1307,2324,16th St N and 16th Ct N,,33.531599999999997,-86.822040000000001,,
1308,2325,18th St N and 15th Ave N (IB),,33.530110000000001,-86.820800000000006,,
1309,2326,18th St N and 14th Ct N,,33.529249999999998,-86.819339999999997,,
1310,2327,14th Ct N and 19th Ave N,,33.529739999999997,-86.81823,,
1311,2328,19th St N and 14th Ave N (IB),,33.529269999999997,-86.817750000000004,,
1312,2329,19th St N and 13th Ave N,,33.527999999999999,-86.816879999999998,,
1342,2359,Gary Ave and 49th St,,33.489510000000003,-86.915769999999995,,
1346,2363,55th St and Ave E,,33.483139999999999,-86.911519999999996,,
1364,2381,Western Hills Mall (IB),,33.467120000000001,-86.915090000000006,,
1365,2382,Terrace Ct and Ave D,,33.470100000000002,-86.91507,,
1368,2385,66th St and Ave C (IB),,33.473489999999998,-86.914820000000006,,
1374,2391,Myron Massey Blvd and 55 St (IB),,33.480670000000003,-86.907070000000004,,
1375,2392,Myron Massey Blvd and 54th St (IB),,33.481470000000002,-86.907049999999998,,
1378,2395,55th St and Ave D,,33.483220000000003,-86.912800000000004,,
1379,2396,55th St and Ave C,,33.483249999999998,-86.914280000000005,,
1380,2397,Ave C and 52nd St (IB),,33.485819999999997,-86.914259999999999,,
1381,2398,Ave C and Valley Rd,,33.487209999999997,-86.915149999999997,,
1382,2399,Gary Ave and 51st St,,33.487830000000002,-86.915779999999998,,
1383,2400,Gary Ave and 49th St (IB),,33.489420000000003,-86.915570000000002,,
1411,2428,20th St S and 12th Ave S,,33.49933,-86.795810000000003,,
1412,2429,20th St S and 13th Ave S,,33.498609999999999,-86.795469999999995,,
1413,2430,20th St S and 14th Ave S,,33.49774,-86.794359999999998,,
1414,2431,R.A.J. Blvd and 16th Ave S,,33.496789999999997,-86.792919999999995,,
1415,2433,R Arrington Jr Blvd and Valley Ave,,33.488419999999998,-86.793149999999997,,
1416,2434,R.A.J. Blvd and Rosedale Dr,,33.485039999999998,-86.792060000000006,,
1417,2435,18th St S and 29th Ave S,,33.479649999999999,-86.791820000000001,,
1418,2436,18th St. S and Oxmoor Rd,,33.477370000000001,-86.791229999999999,,
1419,2437,Oxmoor Rd and Firefighter Ln,,33.477800000000002,-86.78989,,
1420,2438,Oxmoor Rd and Cook St.,,33.478299999999997,-86.788709999999995,,
1421,2439,Oxmoor Rd and Independence Dr.,,33.478549999999998,-86.787570000000002,,
1423,2441,BROOKWOOD MALL,,33.468240000000002,-86.775109999999998,,
1424,2442,Brookwood Blvd and Brookwood Med Cntr Dr,,33.46434,-86.774100000000004,,
1425,2443,BROOKWOOD HOSPITAL,,33.463410000000003,-86.775769999999994,,
1426,2444,Brookwood Mall and Verizon,,33.468530000000001,-86.774280000000005,,
1428,2446,Independence Dr. and Oxmoor Rd.,,33.478450000000002,-86.788569999999993,,
1429,2447,18th St S and 27th Ave,,33.483040000000003,-86.791579999999996,,
1430,2448,18th St S and Rosedale Dr,,33.484839999999998,-86.791640000000001,,
1431,2449,R.A.J. Blvd. and 21st Ave S,,33.48865,-86.793030000000002,,
1432,2450,14TH AVE S & 20TH ST,,33.497680000000003,-86.793970000000002,,
1433,2451,B'HAM ZOO,,33.489939999999997,-86.777460000000005,,
1434,2452,WESTERN SUPERMARKET MTN BROOK,,33.48489,-86.773719999999997,,
1435,2453,20TH ST & 6TH AVE S,,33.507109999999997,-86.800190000000001,,
1436,2454,6th Ave S and 23rd St S,,33.50891,-86.796589999999995,,
1437,2455,University Blvd and 24th St S,,33.507179999999998,-86.793689999999998,,
1438,2456,University Blvd and 25th St S,,33.507869999999997,-86.792190000000005,,
1439,2457,ST VINCENT HOSPITAL,,33.509079999999997,-86.789879999999997,,
1440,2458,University Blvd and 28th St S,,33.509860000000003,-86.787719999999993,,
1441,2459,10th Ave S and 28th St S,,33.508659999999999,-86.786299999999997,,
1442,2460,10th Ave S and 27th Pl S,,33.50723,-86.787589999999994,,
1443,2461,26th Street South and 11th Street South,,33.50394,-86.787739999999999,,
1444,2462,26th St S and Highland Ave,,33.503,-86.785920000000004,,
1472,2490,11th Ave S and 26th St S,,33.503999999999998,-86.787630000000007,,
1473,2491,St Vincent's Hospital (IB),,33.507019999999997,-86.787639999999996,,
1474,2492,10th Ave S and 28th St S (IB),,33.508459999999999,-86.786240000000006,,
1475,2493,28th St S and University Blvd,,33.509540000000001,-86.78716,,
1476,2494,3rd Ave N and 2nd St N,,33.506909999999998,-86.832999999999998,,
1477,2495,3rd Ave W and Center St,,33.50694,-86.835930000000005,,
1478,2496,3rd Ave W and 1st St W,,33.506880000000002,-86.837410000000006,,
1479,2497,3rd Ave W and 3rd St,,33.506459999999997,-86.840209999999999,,
1480,2498,3rd Ave W and 6th St W,,33.50573,-86.845140000000001,,
1481,2499,3rd Ave W and Princeton Pkwy,,33.50544,-86.8489,,
1482,2500,3rd Ave W and 11th St W,,33.505270000000003,-86.854619999999997,,
1483,2501,3rd Ave W and 15th St,,33.505180000000003,-86.861149999999995,,
1484,2502,3rd Ave W and 17th St,,33.50515,-86.864279999999994,,
1485,2503,3rd Ave and Fayette Ave,,33.504280000000001,-86.86721,,
1486,2504,3rd Ave W and 30th St,,33.502839999999999,-86.86909,,
1487,2505,Bess Rd and Lomb Ave,,33.50159,-86.870639999999995,,
1488,2507,Bessemer Rd and Ensley Ave (RTE 45),,33.496659999999999,-86.877200000000002,,
1489,2508,Bess Rd and Ave V,,33.49541,-86.878910000000005,,
1490,2509,Bessemer Rd and Ave U,,33.494309999999999,-86.880369999999999,,
1491,2510,Bess Rd and Ave T,,33.493189999999998,-86.88185,,
1492,2511,Bessemer Rd and Court S,,33.491999999999997,-86.883449999999996,,
1493,2512,Bess Rd and Terrace R,,33.490740000000002,-86.885080000000002,,
1494,2513,Bess Rd and Ave Q,,33.489519999999999,-86.886629999999997,,
1495,2514,Bessemer Rd and Ave P,,33.487380000000002,-86.888660000000002,,
1496,2515,Bessemer Rd and Court O,,33.485970000000002,-86.889979999999994,,
1497,2516,Bess Rd and Ave O,,33.483640000000001,-86.892169999999993,,
1498,2517,Bessemer Rd and Ave N,,33.482759999999999,-86.893109999999993,,
1499,2518,Vinesville Rd and Terrace M,,33.4818,-86.894540000000006,,
1500,2519,Vinesville Rd and Court M,,33.481299999999997,-86.895679999999999,,
1501,2520,Vinesville Rd and Ave L,,33.480629999999998,-86.897599999999997,,
1502,2521,Vinesville Rd and Terrace J,,33.480130000000003,-86.899180000000001,,
1503,2522,Vinesville Rd and Court I,,33.479190000000003,-86.90213,,
1504,2523,Vinesville Rd Nearside Court H,,33.478380000000001,-86.904139999999998,,
1505,2524,Vinesville Rd Nearside 61st St (St.Mary),,33.476469999999999,-86.906360000000006,,
1506,2525,MLK Jr Blvd and 65th St,,33.473170000000003,-86.908510000000007,,
1507,2526,MLK Jr Blvd and Terrace Ct,,33.469540000000002,-86.914100000000005,,
1509,2528,MLK Jr Blvd and Aaron Aronov Dr (Rally's,,33.46443,-86.913229999999999,,
1510,2529,Aaron Aronov Dr and Bessemer Super Hwy,,33.46302,-86.912099999999995,,
1511,2530,Bessemer Super Hwy and Grant St,,33.45937,-86.915970000000002,,
1512,2531,Bessemer Super Hwy and JCCEO Bldg,,33.453600000000002,-86.922079999999994,,
1513,2532,BESSEMER SUPER HWY VALHALLA,,33.44988,-86.925970000000007,,
1514,2533,Bessemer Super Hwy and Wilkes Blvd,,33.447240000000001,-86.928210000000007,,
1515,2534,Bessemer Super Hwy and Roosevelt St,,33.430709999999998,-86.941609999999997,,
1516,2535,Bessemer Super Hwy and Harmer St,,33.428640000000001,-86.943309999999997,,
1517,2536,9th Ave and Harmony Dr,,33.426850000000002,-86.944789999999998,,
1518,2537,Bessemer Super Hwy and 33rd St,,33.421169999999996,-86.949330000000003,,
1519,2538,Bessemer Super Hwy and 28th St,,33.417149999999999,-86.952579999999998,,
1520,2539,Bessemer Super Hwy and 27th St,,33.41572,-86.953710000000001,,
1521,2540,Bessemer Super Hwy and 24th St,,33.412419999999997,-86.956360000000004,,
1522,2541,Bessemer Super Hwy and 22nd St,,33.410209999999999,-86.958110000000005,,
1523,2542,4TH AVE & 18TH ST BESSEMER,,33.401629999999997,-86.955920000000006,,
1524,2543,4th Ave and 13th St,,33.396749999999997,-86.959900000000005,,
1525,2544,4TH AVE & 11TH ST JONESBORO,,33.394530000000003,-86.961699999999993,,
1526,2545,4TH AVE & 9TH ST JONESBORO,,33.391950000000001,-86.962999999999994,,
1527,2546,9th St Nearside 2nd Ave,,33.391030000000001,-86.961389999999994,,
1528,2547,9th St Nearside Alabama Ave,,33.389919999999996,-86.959450000000004,,
1529,2548,9th St Nearside Hall Ave,,33.38917,-86.95814,,
1530,2549,9th St Nearside Clarendon,,33.387810000000002,-86.955709999999996,,
1531,2550,9th St Nearside Dartmouth,,33.386620000000001,-86.953659999999999,,
1532,2551,Fairfax Nearside 8th St,,33.38496,-86.952529999999996,,
1533,2552,Fairfax Nearside Bryant St,,33.382449999999999,-86.954899999999995,,
1534,2553,Fairfax Nearside Center St,,33.380839999999999,-86.956149999999994,,
1535,2554,Fairfax Nearside Ray St,,33.37912,-86.956980000000001,,
1536,2555,FAIRFAX & OWENS,,33.376359999999998,-86.9589,,
1537,2556,Owen Ave and Ray St,,33.378970000000002,-86.959000000000003,,
1538,2557,Owen Ave Nearside Center St,,33.380899999999997,-86.959069999999997,,
1539,2558,Center St Nearside Ash Ave,,33.380969999999998,-86.961280000000002,,
1540,2559,Center St Nearside Norwood Ave,,33.380960000000002,-86.962270000000004,,
1541,2560,Center St Nearside Chestnut Ave,,33.380989999999997,-86.965530000000001,,
1542,2561,1st St Farside Alabama Ave,,33.381329999999998,-86.966579999999993,,
1543,2562,1st St N and 2nd Ave N,,33.382309999999997,-86.968360000000004,,
1544,2563,4th Ave Nearside Lakeridge Ave,,33.383969999999998,-86.970010000000002,,
1545,2564,4th St Nearside 3rd St,,33.385570000000001,-86.968729999999994,,
1546,2565,4th St Nearside 5th St,,33.38758,-86.967160000000007,,
1547,2566,4th St Nearside 7th St,,33.38955,-86.965540000000004,,
1548,2567,4th Ave N and 10th St,,33.393250000000002,-86.962509999999995,,
1549,2568,4th St Nearside 11th St,,33.394309999999997,-86.961619999999996,,
1550,2569,4th St Nearside 13th St,,33.396479999999997,-86.959890000000001,,
1551,2570,4th Ave & 16th St Bessemer,,33.399729999999998,-86.957229999999996,,
1552,2571,4th Ave & 17th St Bessemer,,33.400570000000002,-86.955849999999998,,
1553,2572,17th St & 1st Ave Bessemer,,33.399610000000003,-86.952839999999995,,
1554,2573,1ST AVE & 19TH ST BESSEMER,,33.401260000000001,-86.951480000000004,,
1555,2574,19th St and 2nd Ave No,,33.402000000000001,-86.952299999999994,,
1556,2575,19th St N and 9th Ave N,,33.406660000000002,-86.960480000000004,,
1557,2576,9th St and 23rd St,,33.411000000000001,-86.9572,,
1558,2577,9th Ave N and 24th St,,33.412100000000002,-86.956339999999997,,
1559,2578,9th St and 26th St,,33.414279999999998,-86.954589999999996,,
1560,2579,9th St and 28th St,,33.416460000000001,-86.952799999999996,,
1561,2580,9th St and 32nd St,,33.420450000000002,-86.949560000000005,,
1562,2581,9th St and 33rd St,,33.421199999999999,-86.949010000000001,,
1563,2582,9th St and 5th St,,33.427660000000003,-86.943709999999996,,
1564,2583,9th St and Selma Rd,,33.430349999999997,-86.941509999999994,,
1565,2584,9th St and Brewer Ave,,33.434620000000002,-86.938050000000004,,
1566,2585,Bessemer Super Hwy and Jesse Owens Ave,,33.439579999999999,-86.934100000000001,,
1567,2586,Bessemer Super Hwy and Malcolm Ave,,33.441630000000004,-86.932429999999997,,
1568,2587,Bessemer Super Hwy and Palmer Ave,,33.444189999999999,-86.930329999999998,,
1569,2588,Bess Super Hwy and Wilkes Blvd (IB),,33.446869999999997,-86.928229999999999,,
1570,2589,Bess Super Hwy and Cairo Ave,,33.448729999999998,-86.92662,,
1571,2590,Bess Super Hwy and Jcceo (IB),,33.453009999999999,-86.922269999999997,,
1572,2591,Bess Super Hwy and Grant St (IB),,33.458750000000002,-86.916259999999994,,
1573,2592,Bessemer Super Hwy & Aaron Aronov Dr,,33.464129999999997,-86.912099999999995,,
1577,2596,Vinesville Rd Nearside Court I,,33.478839999999998,-86.902820000000006,,
1578,2597,Vinesville Rd and Monte Sano Rd,,33.479430000000001,-86.900880000000001,,
1579,2598,Vinesville Rd and Ave K,,33.480200000000004,-86.898409999999998,,
1580,2599,Vinesville Rd and Court M,,33.481050000000003,-86.895660000000007,,
1581,2600,Vinesville Rd and Bessemer Rd,,33.481900000000003,-86.893429999999995,,
1582,2601,Bessemer Rd and Ave O,,33.483179999999997,-86.892250000000004,,
1583,2602,Bess Rd and Court O (IB),,33.485570000000003,-86.890039999999999,,
1584,2603,Bess Rd and Ave P Ens,,33.487009999999998,-86.8887,,
1585,2604,Bess Rd and Ave R,,33.488729999999997,-86.887079999999997,,
1586,2605,Bessemer Rd and Terrace R,,33.490349999999999,-86.885210000000001,,
1587,2606,Bess Rd and Ave S,,33.490989999999996,-86.884349999999998,,
1588,2607,Bess Rd and Terrace S,,33.492249999999999,-86.882649999999998,,
1589,2608,Bessemer Rd and Ave T,,33.49288,-86.881829999999994,,
1590,2609,Bessemer Rd and Ave V,,33.494950000000003,-86.879130000000004,,
1591,2610,Bessemer Rd and Ensley Ave (45 IB),,33.496270000000003,-86.877350000000007,,
1592,2611,Bessemer Rd and Lomb Ave,,33.501550000000002,-86.870379999999997,,
1593,2612,3rd Ave W and Fayette St,,33.503959999999999,-86.867360000000005,,
1594,2613,3rd Ave W and 15th Street West,,33.505020000000002,-86.861360000000005,,
1595,2614,3rd Ave West and 11th Street West,,33.505119999999998,-86.854879999999994,,
1596,2615,3rd Ave W and 9th St,,33.505200000000002,-86.853260000000006,,
1597,2616,3rd Ave W and Princeton Pkwy (IB),,33.505270000000003,-86.849590000000006,,
1598,2617,3rd Ave W and 6th St W,,33.505510000000001,-86.845209999999994,,
1599,2618,3rd Ave W and 3rd St W,,33.506219999999999,-86.840450000000004,,
1600,2619,3RD AVE & CENTER ST,,33.506720000000001,-86.836709999999997,,
1601,2620,3rd Ave N and 4th St,,33.50667,-86.830079999999995,,
1602,2621,3rd Ave N and 5th St,,33.506639999999997,-86.828580000000002,,
1603,2622,3rd Ave N and 7th St,,33.507660000000001,-86.824839999999995,,
1613,2633,Greensprings Ave and Goldwire St,,33.48319,-86.835030000000003,,
1614,2634,DENNISON & MARTIN LUTHER KING,,33.479889999999997,-86.839579999999998,,
1615,2635,MLK Jr Dr and Mason Ave,,33.476959999999998,-86.839609999999993,,
1616,2636,MLK Jr Dr and Montevallo Rd,,33.46884,-86.842389999999995,,
1617,2637,Mayfield Ave and 12th Pl,,33.468890000000002,-86.844729999999998,,
1618,2638,Mayfield Ave and 13th Way SW,,33.468960000000003,-86.848079999999996,,
1619,2639,Mayfield Ave and 14th St SW,,33.468980000000002,-86.849199999999996,,
1620,2640,14th Pl SW and 1445 Address,,33.47184,-86.851849999999999,,
1621,2641,ARTHUR SHORES & HUGH DENMAN,,33.471600000000002,-86.853890000000007,,
1622,2642,16th St W and 1562 Address,,33.471440000000001,-86.855909999999994,,
1623,2643,Jackson Ave and 16th St SW,,33.468319000000001,-86.856049999999996,,
1624,2644,Jackson Ave and 15th St SW,,33.46801,-86.852770000000007,,
1625,2645,Jackson Ave and 14th Way SW,,33.468020000000003,-86.851709999999997,,
1626,2646,Matt Leonard Dr and 15th St,,33.465539999999997,-86.852260000000001,,
1627,2647,Matt Leonard Dr and 16th Pl SW,,33.464219999999997,-86.855549999999994,,
1628,2648,Matt Leonard Dr and 16th Way SW,,33.461939999999998,-86.858140000000006,,
1629,2649,Matt Leonard Dr and 17th Pl SW,,33.459719999999997,-86.860789999999994,,
1630,2650,Matt Leonard Dr and Ishkooda Rd,,33.458440000000003,-86.862279999999998,,
1631,2651,Tempest Dr and Century Dr,,33.459499999999998,-86.867450000000005,,
1632,2652,ELECTRA & GOLDENPINES,,33.456780000000002,-86.86815,,
1633,2653,Electra Dr and Tempest Dr,,33.456609999999998,-86.866169999999997,,
1634,2655,Matt Leonard Dr and 17th Place SW,,33.459539999999997,-86.860910000000004,,
1635,2656,Matt Leonard Dr and 16th Way SW (IB),,33.461849999999998,-86.858149999999995,,
1636,2657,Matt Leonard Dr and 16th Place SW,,33.46407,-86.855440000000002,,
1637,2658,Matt Leonard Dr and 15th St,,33.46537,-86.852199999999996,,
1642,2663,Hugh Denman and Arthur Shores,,33.471679999999999,-86.853849999999994,,
1645,2666,Mayfield Ave and 14th St SW,,33.468919999999997,-86.849429999999998,,
1646,2667,Mayfield Ave and 13th Way SW (IB),,33.468890000000002,-86.848320000000001,,
1647,2668,Mayfield Ave and 13th St SW,,33.468859999999999,-86.846090000000004,,
1648,2669,Mayfield Ave and Montevallo Rd,,33.468719999999998,-86.842299999999994,,
1649,2670,MLK Jr Dr and Nassau Ave,,33.475859999999997,-86.839870000000005,,
1650,2671,Martin Luther King Dr and Mason Ave (IB),,33.476730000000003,-86.839470000000006,,
1726,2776,Lane Park Rd and Apt Complex,,33.490090000000002,-86.774270000000001,,
1727,2777,Fairway Dr and Somerset Circle (IB),,33.495820000000002,-86.776979999999995,,
1730,2780,FOXGLEN & WESTCHESTER,,33.662309999999998,-86.690129999999996,,
1731,2781,Westchester Dr and 1st St NW,,33.661969999999997,-86.687830000000005,,
1732,2782,Westchester Dr and Gallant Dr,,33.662460000000003,-86.685580000000002,,
1733,2783,Westchester Dr and Centerpoint Pkwy,,33.662849999999999,-86.682199999999995,,
1735,2785,6th Ave N and 17th St N,,33.516599999999997,-86.812870000000004,,
1736,2786,Highland Ave and 11th Ct S (Western),,33.50141,-86.790310000000005,,
1737,2787,20th St S and 7th Ave S,,33.506329999999998,-86.800030000000007,,
1739,2789,Centerpoint Parkway and Weschester Drive,,33.66283,-86.682360000000003,,
1740,2790,Westchester Drive and Magnolia Court Apt,,33.662739999999999,-86.685550000000006,,
1741,2791,Westchester Drive and 1st St NW,,33.662190000000002,-86.687489999999997,,
1742,2792,WESTCHESTER AND FOXGLEN,,33.662430000000001,-86.689970000000002,,
1743,2793,BJCC SHERATON HOTEL UPTOWN DISTRICT,,33.524790000000003,-86.810540000000003,,
1744,2794,8th Ave North and Bham Museum of Art,,33.521729999999998,-86.810329999999993,,
1745,2795,BIRMINGHAM CITY HALL,,33.520339999999997,-86.810649999999995,,
1746,2796,20th St N and 6th Ave N,,33.518610000000002,-86.808490000000006,,
1748,2798,20th St N and 3rd Ave N,,33.516509999999997,-86.807159999999996,,
1749,2799,20th St N and 2nd Ave N,,33.51585,-86.806690000000003,,
1750,2800,20th St N and 1st Ave N,,33.514710000000001,-86.80592,,
1755,2806,20th St and Highland Ave,,33.49944,-86.795609999999996,,
1756,2807,20th St and 1st Ave N,,33.515149999999998,-86.806060000000002,,
1757,2808,20th St and 2nd Ave N,,33.515810000000002,-86.8065,,
1758,2809,20th St N and 3rd Ave N,,33.516640000000002,-86.807069999999996,,
1759,2810,20th St and 4th Ave N,,33.517699999999998,-86.80771,,
1760,2811,20th St N and 5th Ave N,,33.519019999999998,-86.808610000000002,,
1761,2812,City Hall Crosswalk,,33.520429999999998,-86.810590000000005,,
1762,2813,8th Ave N and Linn Park,,33.521410000000003,-86.810590000000005,,
1770,2821,24th St N and 2nd Ave N,,33.517940000000003,-86.801079999999999,,
1775,2826,5TH AVE N & 17TH ST N,,33.515819999999998,-86.81277,,
1782,2833,11th Ave and 19th St S,,33.499830000000003,-86.797809999999998,,
1791,2842,University Blvd and 24th St S (RTE 44 an,,33.507489999999997,-86.793539999999993,,
1792,2843,University Blvd and 23rd St S,,33.506839999999997,-86.794839999999994,,
1818,2870,Cotton Ave and 7th Ave SW,,33.497810000000001,-86.843209999999999,,
1824,2876,Center St and Greensprings Ave,,33.483440000000002,-86.830770000000001,,
1844,2897,Columbiana Rd and Greensprings Hwy,,33.467080000000003,-86.821629999999999,,
1845,2898,Hwy 280 Near Mtn Brook Center,,33.480089999999997,-86.775199999999998,,
1846,2899,Summit Pkwy and Summit Place,,33.447749999999999,-86.730649999999997,,
1847,2900,THE SUMMIT,,33.449269999999999,-86.729119999999995,,
1848,2901,MARRIOTT GRANDVIEW,,33.436509999999998,-86.718540000000004,,
1849,2902,Grandview Pkwy Near Crowne Plaza Apts.,,33.440530000000003,-86.719560000000001,,
1850,2903,Grandview Pkwy and Hwy 280,,33.43873,-86.72372,,
1851,2904,Colonnade Pkwy and Blue Lake Dr,,33.441859999999998,-86.727329999999995,,
1852,2905,COLONNADE,,33.439010000000003,-86.730450000000005,,
1853,2906,Colonnade Pkwy & Comfort Inn,,33.435090000000002,-86.73639,,
1854,2907,Colonnade Pkwy and Cahaba River Rd,,33.432879999999997,-86.737409999999997,,
1855,2908,Cahaba River Rd and Old 280 Ct (Fire Sta,,33.428699999999999,-86.730609999999999,,
1856,2909,CHICK-FIL-A,,33.428229999999999,-86.707999999999998,,
1857,2910,Hwy 280 and Inverness Pkwy,,33.42398,-86.702470000000005,,
1858,2911,Hwy 280 and Inverness Plaza,,33.420119999999997,-86.696370000000002,,
